ensgs,enformer_set,sel_start,sel_end,tss,chrom
ENSG00000047849,train,47997725,48128797,48089272,3
ENSG00000007062,train,16014014,16145086,16084378,4
ENSG00000123636,train,159545204,159676276,159616692,2
ENSG00000104980,train,7866281,7997353,7943920,19
ENSG00000103266,train,600391,731463,680224,16
ENSG00000176894,na,na,na,132687606,12
ENSG00000176641,valid,61828581,61959653,61894247,18
ENSG00000084112,train,108784989,108916061,108857590,12
ENSG00000187918,train,5373519,5504591,5449323,11
ENSG00000283515,train,58152197,58283269,58228914,19
ENSG00000266733,train,30478326,30609398,30557112,17
ENSG00000171488,train,89576920,89707992,89633072,1
ENSG00000171476,train,56582678,56713750,56681899,4
ENSG00000101182,na,na,na,62143440,20
ENSG00000135341,train,90485498,90616570,90587045,6
ENSG00000188283,na,na,na,37217926,19
ENSG00000099721,na,na,na,6874027,Y
ENSG00000215475,train,45772599,45903671,45851736,13
ENSG00000186496,train,35277387,35408459,35377337,18
ENSG00000127362,train,141703476,141834548,141764097,7
ENSG00000109846,train,111850931,111982003,111923722,11
ENSG00000267281,train,53550631,53681703,53625979,12
ENSG00000205929,train,32752647,32883719,32813743,21
ENSG00000141905,train,3208752,3339824,3314403,19
ENSG00000229117,train,56043393,56174465,56116586,12
ENSG00000173889,train,170128409,170259481,170181749,3
ENSG00000183607,train,68887715,69018787,68952970,2
ENSG00000150681,train,192093375,192224447,192158457,1
ENSG00000071994,valid,170508618,170639690,170584692,6
ENSG00000139793,valid,97140950,97272022,97221434,13
ENSG00000148688,train,90772114,90903186,90871716,10
ENSG00000273238,train,469193,600265,576300,4
ENSG00000122378,train,80341873,80472945,80407829,10
ENSG00000067992,valid,24432380,24563452,24465221,X
ENSG00000164494,train,107403402,107534474,107459564,6
ENSG00000068078,train,1703948,1835020,1793307,4
ENSG00000112769,train,112192129,112323201,112254939,6
ENSG00000178966,train,83898713,84029785,83980711,9
ENSG00000114745,train,39010662,39141734,39108363,3
ENSG00000164105,train,173260438,173391510,173369969,4
ENSG00000142632,train,16153136,16284208,16212609,1
ENSG00000160570,test,42150444,42281516,42220140,19
ENSG00000144362,train,169647450,169778522,169694454,2
ENSG00000117419,train,44248011,44379083,44355260,1
ENSG00000167775,na,na,na,8308356,19
ENSG00000164967,train,34515074,34646146,34612104,9
ENSG00000137547,train,54073635,54204707,54135210,8
ENSG00000150687,train,86733857,86864929,86791059,11
ENSG00000137288,train,33652077,33783149,33711727,6
ENSG00000174791,train,66233289,66364361,66336840,11
ENSG00000168925,train,75113044,75244116,75219000,16
ENSG00000196670,train,180754543,180885615,180861285,5
ENSG00000162728,train,160015464,160146536,160081570,1
ENSG00000169314,train,23667185,23798257,23763021,22
ENSG00000112541,na,na,na,165986603,6
ENSG00000242950,train,92373028,92504100,92477986,7
ENSG00000149090,na,na,na,35530300,11
ENSG00000141447,train,24322354,24453426,24397880,18
ENSG00000108846,train,50551620,50682692,50634777,17
ENSG00000205857,train,7675041,7806113,7765216,12
ENSG00000174574,train,38934492,39065564,38991223,1
ENSG00000022355,train,161796432,161927504,161847063,5
ENSG00000160058,train,32308993,32440065,32394731,1
ENSG00000121057,train,56980322,57111394,57085092,17
ENSG00000105514,test,11270269,11401341,11346270,19
ENSG00000156575,train,57311825,57442897,57381150,11
ENSG00000130224,valid,115134021,115265093,115234072,X
ENSG00000155256,train,97660009,97791081,97737121,10
ENSG00000122545,train,35755347,35886419,35800932,7
ENSG00000073150,train,50106563,50237635,50170731,22
ENSG00000152380,train,80416545,80547617,80487969,5
ENSG00000160193,train,42830773,42961845,42879568,21
ENSG00000104497,train,81756413,81887485,81842866,8
ENSG00000109819,train,23820295,23951367,23904089,4
ENSG00000100767,test,73171476,73302548,73237497,14
ENSG00000169621,train,68362923,68493995,68467561,2
ENSG00000224531,train,11015033,11146105,11094033,6
ENSG00000065057,train,1977970,2109042,2047866,16
ENSG00000147099,na,na,na,72573103,X
ENSG00000081177,test,69157361,69288433,69191511,14
ENSG00000119929,train,99627979,99759051,99702558,10
ENSG00000138175,train,102645533,102776605,102714407,10
ENSG00000099800,train,2355965,2487037,2427894,19
ENSG00000160972,train,144425327,144556399,144477969,8
ENSG00000126456,train,49596470,49727542,49665875,19
ENSG00000123096,train,26031157,26162229,26121991,12
ENSG00000225921,train,13507795,13638867,13615327,6
ENSG00000115525,train,85812257,85943329,85905199,2
ENSG00000198046,na,na,na,56478065,19
ENSG00000112290,train,110092961,110224033,110180004,6
ENSG00000140941,train,87314458,87445530,87383995,16
ENSG00000169914,train,19801118,19932190,19882513,1
ENSG00000284704,valid,227536003,227667075,227614840,2
ENSG00000243335,valid,66539782,66670854,66628767,7
ENSG00000140416,train,62957950,63089022,63042632,15
ENSG00000130479,train,17633608,17764680,17719242,19
ENSG00000278057,na,na,na,154295853,X
ENSG00000080845,valid,36207941,36339013,36306336,20
ENSG00000196289,train,241904535,242035607,241957767,1
ENSG00000188827,train,3552346,3683418,3611598,16
ENSG00000185800,test,45705803,45836875,45792802,19
ENSG00000254979,train,57377424,57508496,57424059,11
ENSG00000130707,train,130342805,130473877,130444929,9
ENSG00000099977,na,na,na,23980469,22
ENSG00000133256,train,534792,665864,625584,4
ENSG00000143507,train,221678524,221809596,221742176,1
ENSG00000070182,test,64799179,64930251,64879883,14
ENSG00000176171,train,131925125,132056197,131982013,10
ENSG00000205858,train,16469241,16600313,16526880,7
ENSG00000116748,train,114635738,114766810,114695618,1
ENSG00000006756,test,2825622,2956694,2929351,X
ENSG00000279169,na,na,na,13201409,1
ENSG00000130723,train,131326790,131457862,131394093,9
ENSG00000176472,na,na,na,43525497,19
ENSG00000197479,train,141093634,141224706,141199582,5
ENSG00000079277,train,46543976,46675048,46616843,1
ENSG00000150967,train,122888774,123019846,122981649,12
ENSG00000175087,train,26033023,26164095,26111165,1
ENSG00000167721,train,2262284,2393356,2337507,17
ENSG00000197213,test,56115031,56246103,56197920,19
ENSG00000111328,train,123216769,123347841,123272334,12
ENSG00000111196,valid,10592920,10723992,10613623,12
ENSG00000198033,test,19096240,19227312,19181852,13
ENSG00000164823,train,89846959,89978031,89901859,8
ENSG00000174177,train,88626438,88757510,88706463,16
ENSG00000260286,train,24725224,24856296,24798889,6
ENSG00000076984,train,7800682,7931754,7903843,19
ENSG00000135679,train,68704000,68835072,68808176,12
ENSG00000167034,train,23632972,23764044,23682927,8
ENSG00000164744,train,47956761,48087833,48029119,7
ENSG00000197168,train,52070103,52201175,52129078,13
ENSG00000165698,train,132769968,132901040,132878027,9
ENSG00000178694,train,93967970,94099042,94062916,3
ENSG00000187003,train,108760734,108891806,108862266,9
ENSG00000071073,train,98670400,98801472,98731126,2
ENSG00000166920,train,45377418,45508490,45430529,15
ENSG00000157005,test,187600579,187731651,187670399,3
ENSG00000254402,train,144425327,144556399,144527032,8
ENSG00000198835,train,228069667,228200739,228149852,1
ENSG00000196240,na,na,na,248445512,1
ENSG00000122692,train,33006297,33137369,33076659,9
ENSG00000164611,train,160353254,160484326,160421822,5
ENSG00000250745,na,na,na,9258124,4
ENSG00000008513,train,133470294,133601366,133571940,8
ENSG00000155926,train,133011101,133142173,133103054,8
ENSG00000088854,train,3348936,3480008,3407625,20
ENSG00000069849,train,141789641,141920713,141876124,3
ENSG00000103184,train,4864326,4995398,4958317,16
ENSG00000215252,train,34553583,34684655,34588503,15
ENSG00000100902,test,35209417,35340489,35278633,14
ENSG00000177697,train,781589,912661,832843,11
ENSG00000125170,train,57401314,57532386,57487327,16
ENSG00000174876,na,na,na,103696680,1
ENSG00000198843,train,150514308,150645380,150602875,3
ENSG00000085365,train,78251778,78382850,78360583,5
ENSG00000077147,train,96479227,96610299,96587452,10
ENSG00000272741,na,na,na,196318222,3
ENSG00000129493,test,31309991,31441063,31420582,14
ENSG00000157330,train,12651739,12782811,12746215,1
ENSG00000166856,train,56896180,57027252,56994446,12
ENSG00000071082,train,100900766,101031838,101001715,2
ENSG00000255582,test,21561426,21692498,21634940,14
ENSG00000189377,test,42379822,42510894,42443048,19
ENSG00000182916,valid,103298669,103429741,103330196,X
ENSG00000197223,train,68034928,68166000,68110948,2
ENSG00000074800,train,8781398,8912470,8879249,1
ENSG00000185608,test,19397698,19528770,19431902,22
ENSG00000112096,valid,159661685,159792757,159762529,6
ENSG00000130227,train,21861799,21992871,21919671,8
ENSG00000100505,test,51036499,51167571,51096061,14
ENSG00000180483,na,na,na,31390603,20
ENSG00000168461,train,9653053,9784125,9708165,18
ENSG00000103653,train,74700171,74831243,74782057,15
ENSG00000214253,train,101163294,101294366,101252316,7
ENSG00000145386,train,121765223,121896295,121823933,4
ENSG00000101247,train,13713578,13844650,13784950,20
ENSG00000177047,train,21067279,21198351,21142145,9
ENSG00000111669,train,6766697,6897769,6867119,12
ENSG00000188687,train,74266833,74397905,74343414,2
ENSG00000169752,train,76012151,76143223,76059795,15
ENSG00000166153,train,100191520,100322592,100267079,12
ENSG00000167971,train,2109168,2240240,2196525,16
ENSG00000135457,train,51123468,51254540,51173134,12
ENSG00000198939,train,178786573,178917645,178895894,5
ENSG00000084072,train,39590482,39721554,39692182,1
ENSG00000234414,na,na,na,21511372,Y
ENSG00000115363,train,75513214,75644286,75569722,2
ENSG00000172466,train,35277387,35408459,35345482,18
ENSG00000067533,train,218201777,218332849,218285287,1
ENSG00000188869,train,81325670,81456742,81374213,15
ENSG00000111726,train,21964019,22095091,22046174,12
ENSG00000185130,train,27742778,27873850,27807931,6
ENSG00000186399,na,na,na,30414162,15
ENSG00000248235,train,22517789,22648861,22589274,8
ENSG00000115935,train,174632974,174764046,174682916,2
ENSG00000257057,train,94431598,94562670,94512432,11
ENSG00000198682,train,87557763,87688835,87659613,10
ENSG00000124882,train,74271547,74402619,74365143,4
ENSG00000184887,test,105169707,105300779,105248490,14
ENSG00000148468,train,15294567,15425639,15371062,10
ENSG00000213203,train,150654298,150785370,150716557,7
ENSG00000108557,train,17612450,17743522,17681473,17
ENSG00000134222,train,109191021,109322093,109283186,1
ENSG00000144130,train,112642987,112774059,112721486,2
ENSG00000181408,train,82323925,82454997,82374230,17
ENSG00000133119,train,33767982,33899054,33818049,13
ENSG00000025708,train,50434558,50565630,50530056,22
ENSG00000173193,train,122634733,122765805,122680618,3
ENSG00000143368,train,149847619,149978691,149928344,1
ENSG00000041880,train,51868066,51999138,51942345,3
ENSG00000116691,train,11930150,12061222,12019466,1
ENSG00000138246,train,132343385,132474457,132417526,3
ENSG00000197888,train,68498835,68629907,68568527,4
ENSG00000109158,train,46942801,47073873,46994407,4
ENSG00000164871,na,na,na,7463674,8
ENSG00000283239,train,1713102,1844174,1763888,8
ENSG00000189064,na,na,na,49589529,X
ENSG00000157800,train,140325897,140456969,140404433,7
ENSG00000169733,train,81995930,82127002,82051831,17
ENSG00000276231,train,8822184,8953256,8867677,17
ENSG00000006210,train,57270116,57401188,57372458,16
ENSG00000256591,train,61378963,61510035,61429220,11
ENSG00000167702,train,144359728,144490800,144466043,8
ENSG00000197428,train,4586331,4717403,4637477,11
ENSG00000184988,na,na,na,43211835,17
ENSG00000182853,train,4689447,4820519,4786433,17
ENSG00000173705,train,33172351,33303423,33219215,3
ENSG00000168546,train,21730601,21861673,21812357,8
ENSG00000120509,valid,70268237,70399309,70290514,X
ENSG00000137656,train,116705257,116836329,116772988,11
ENSG00000112972,train,43229757,43360829,43313512,5
ENSG00000170324,train,48198363,48329435,48274870,10
ENSG00000136628,train,219972950,220104022,220046658,1
ENSG00000169221,na,na,na,30370264,16
ENSG00000044459,train,17065740,17196812,17134982,9
ENSG00000078304,test,101729037,101860109,101761798,14
ENSG00000197483,test,55426897,55557969,55476332,19
ENSG00000101210,valid,63389234,63520306,63499315,20
ENSG00000186432,train,160485356,160616428,160565588,3
ENSG00000171115,train,150391902,150522974,150450630,7
ENSG00000086062,train,33071896,33202968,33167356,9
ENSG00000147140,valid,71185749,71316821,71283192,X
ENSG00000196814,train,126275667,126406739,126326849,9
ENSG00000119698,test,94044874,94175946,94146128,14
ENSG00000173930,valid,102265589,102396661,102296549,5
ENSG00000223496,na,na,na,70251930,16
ENSG00000103241,train,86461671,86592743,86510527,16
ENSG00000144057,train,106804676,106935748,106887108,2
ENSG00000114698,train,146184774,146315846,146251179,3
ENSG00000255639,train,4601930,4733002,4657634,12
ENSG00000152683,train,32086676,32217748,32165841,2
ENSG00000140465,train,74634572,74765644,74725610,15
ENSG00000160285,train,46148818,46279890,46228824,21
ENSG00000112304,train,24594026,24725098,24667035,6
ENSG00000178573,train,79508177,79639249,79600714,16
ENSG00000156510,train,69124444,69255516,69220303,10
ENSG00000110852,valid,9790097,9921169,9870136,12
ENSG00000187848,test,132568429,132699501,132618780,12
ENSG00000179750,train,38886153,39017225,38982347,22
ENSG00000119688,test,74203677,74334749,74303056,14
ENSG00000166510,train,54865523,54996595,54959508,18
ENSG00000181991,train,88387204,88518276,88467453,15
ENSG00000250264,train,32733691,32864763,32838822,6
ENSG00000077080,train,100572903,100703975,100656461,7
ENSG00000153560,train,33369148,33500220,33441371,3
ENSG00000011009,train,23737058,23868130,23790970,1
ENSG00000163286,valid,232352941,232484013,232406843,2
ENSG00000107566,train,100087172,100218244,100188334,10
ENSG00000167671,train,4389534,4520606,4457822,19
ENSG00000132763,train,45428793,45559865,45500053,1
ENSG00000133027,train,17481252,17612324,17591708,17
ENSG00000196141,valid,200240021,200371093,200305881,2
ENSG00000165480,train,21107375,21238447,21176602,13
ENSG00000204681,train,29584939,29716011,29633976,6
ENSG00000161634,train,54600215,54731287,54648493,12
ENSG00000146453,valid,159776374,159907446,159800249,6
ENSG00000131264,valid,73364840,73495912,73447254,X
ENSG00000116977,train,236459818,236590890,236518000,1
ENSG00000057593,train,113024223,113155295,113105788,13
ENSG00000181007,na,na,na,36418656,19
ENSG00000124191,valid,43892104,44023176,43914864,20
ENSG00000171049,na,na,na,51752026,19
ENSG00000167131,train,44844507,44975579,44899142,17
ENSG00000134243,train,109322219,109453291,109397951,1
ENSG00000198001,train,43710781,43841853,43758944,12
ENSG00000169194,train,132569075,132700147,132656263,5
ENSG00000128294,train,26487942,26619014,26596717,22
ENSG00000100024,train,24388774,24519846,24494107,22
ENSG00000148346,train,128046840,128177912,128149071,9
ENSG00000149782,train,64199720,64330792,64251523,11
ENSG00000182179,train,49703299,49834371,49813946,3
ENSG00000198092,train,68039642,68170714,68129880,4
ENSG00000183559,train,122653228,122784300,122699822,10
ENSG00000122550,train,23029141,23160213,23105758,7
ENSG00000171209,train,70138810,70269882,70242588,4
ENSG00000182986,na,na,na,52897693,19
ENSG00000263465,train,94956390,95087462,95067197,11
ENSG00000106609,na,na,na,66921225,7
ENSG00000227124,na,na,na,75785583,3
ENSG00000102181,na,na,na,150898816,X
ENSG00000048544,train,42114348,42245420,42217865,6
ENSG00000188783,train,203376403,203507475,203475828,1
ENSG00000272398,train,106878610,107009682,106975627,6
ENSG00000206172,train,75599,206671,176680,16
ENSG00000120709,train,138276188,138407260,138331935,5
ENSG00000132694,train,156997910,157128982,157045370,1
ENSG00000188958,test,191270627,191401699,191330536,3
ENSG00000196214,test,52204896,52335968,52269571,19
ENSG00000092020,test,35094728,35225800,35122517,14
ENSG00000196455,train,130637811,130768883,130746829,3
ENSG00000115159,train,156330853,156461925,156435290,2
ENSG00000112773,train,81668352,81799424,81752774,6
ENSG00000228856,na,na,na,9363129,4
ENSG00000205476,test,99549946,99681018,99604026,14
ENSG00000142507,train,4689447,4820519,4796144,17
ENSG00000282419,test,124140673,124271745,124246249,X
ENSG00000186591,train,129895656,130026728,129952949,7
ENSG00000123124,train,86239014,86370086,86342738,8
ENSG00000151748,test,50577743,50708815,50668331,14
ENSG00000162836,train,147617253,147748325,147670496,1
ENSG00000149308,train,108111788,108242860,108222642,11
ENSG00000176014,train,12211414,12342486,12307669,18
ENSG00000159714,train,67306763,67437835,67416833,16
ENSG00000083454,train,3639863,3770935,3696404,17
